"loan_amnt","funded_amnt","term","int_rate","installment","grade","sub_grade","emp_title","emp_length","home_ownership","annual_inc","verification_status","pymnt_plan","url","desc","purpose","title","zip_code","dti","delinq_2yrs","earliest_cr_line","inq_last_6mths","mths_since_last_delinq","mths_since_last_record","open_acc","pub_rec","revol_bal","revol_util","total_acc","initial_list_status","mths_since_last_major_derog","policy_code","is_bad"
28000,28000,"36 months","7.90%",876.13,"A","A4","Level 3 Post/ Deluxe","8 years","MORTGAGE",120000,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1047451",NA,"debt_consolidation","solid","914xx",9.81,0,"11/1/96",1,NA,NA,12,0,9835,21.5,29,FALSE,NA,9656,0
16000,16000,"60 months","20.11%",424.89,"G","G1","Cartus","7 years","MORTGAGE",83000,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=670308","Borrower added on 02/08/11 > I will be paying off credit cards that have higher interest rates.  I have good credit and do not miss payments.  I've been with the same company for seven years.  I'm the perfect borrower.<br/>","debt_consolidation","Debt Consolidation February","926xx",7.49,0,"1/1/97",0,NA,NA,8,0,10692,95.5,9,FALSE,NA,7984,0
22000,22000,"36 months","9.63%",706.07,"B","B1","Hillsborough County Sheriff's Office","9 years","RENT",57000,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=738012","Borrower added on 04/22/11 > Never been late or missed a payment!!!<br/> Borrower added on 04/23/11 > Would love to pay off my credit cards and have one monthly payment with a decent APR!!!<br/>","debt_consolidation","Credit Card Loan","335xx",7.71,0,"2/1/95",3,NA,NA,14,0,19308,32.5,27,FALSE,NA,9010,0
7000,7000,"36 months","10.08%",226.14,"B","B3","Caparros Corporation","2 years","RENT",33000,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=348587","Hi all,  I work in a company which design and produce our own shoes in Asia and distribute them wholesale throughout major vendors in the US, including Macy's, Nordstorm, DSW and Bloomingdales.  There will be a position in my company that will open up at the 4th quarter of this year, and I already applied for that position. I am one of the 3 people that have applied for that position and passed the testing.  Now for the final thing to do, is to get a Microsoft Certified Systems Administration, or MCSA. I have my bachelor from Iowa State University and my master from Webster University. Getting this certification will enable me to move up, earn more and manage more tasks and projects.  I'm sure I will pass the test; I graduated with 3.4GPA from ISU and 3.6GPA from Webster. When I get the position, the extra income will payoff the loan in a few months.  I have to take a class to prepare myself for the certification, and also the exam fees. I have most of my savings in investment and don't want to cash in since it's been performing quite good, that's why I want to borrow some money to pay for certification    Thank you for helping.","educational","I'm getting MCSA Certification","926xx",18.91,1,"11/1/98",0,20,NA,7,0,9379,10.9,20,FALSE,NA,3544,0
20000,20000,"36 months","11.83%",662.68,"B","B3","Quail Industries, Inc.","9 years","MORTGAGE",47472,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=455309","564597 added on 11/23/09 > I've been an employee in a small, family owned business for about 9 1/2 years.  For the last three years it has been just the owner and me.  Owner has presented me the opportunity to buy the business from him.  This $20,000 ($19,250 after LendingClub fees) will allow me to buy this business, set up an office in my home and purchase some new equipment.<br/>","major_purchase","Taking Control","936xx",6.77,0,"11/1/99",0,NA,NA,5,0,879,4.3,15,FALSE,NA,8482,0
18250,18250,"60 months","10.99%",396.71,"B","B3","T-Mobile USA","7 years","MORTGAGE",39600,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=858050","Borrower added on 08/23/11 > Hello and thanks for considering funding my loan! I will use these funds to consolidate two credit cards that I used to pay for college classes. I&rsquo;m a very good borrower and I take pride in paying all my bills ahead of time. I have been with my current employer for the last 7 years and actually plan to retire there. Thanks for your help in advance!<br/>","credit_card","CC REFINANCE","770xx",14.42,0,"11/1/00",0,NA,NA,4,0,25289,62.1,26,FALSE,NA,8316,0
6500,3725,"36 months","10.96%",121.89,"B","B5","Photography By Foschi  LLC","10+ years","RENT",44724,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=353472","Need help making ends meet for the wedding.","wedding","Wedding","198xx",17.41,0,"10/1/96",3,NA,NA,3,0,886,25.3,5,FALSE,NA,3406,0
3400,3400,"60 months","17.49%",85.4,"D","D5",NA,"n/a","RENT",48000,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=801361","Borrower added on 06/29/11 > In need of paying bills and credit card bills down and to help famly member relocate due to loss of home.<br/><br/>Thank you<br/>","other","consolidate my bills, help family membe","480xx",8.4,0,"7/1/99",0,56,91,6,1,4653,84.6,20,FALSE,NA,1153,0
20000,20000,"36 months","10.59%",650.9,"B","B2","Kaiser Permanente","10+ years","RENT",85000,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=774816",NA,"wedding","Wedding Loan","907xx",16.22,0,"10/1/93",0,78,NA,9,0,7531,37.3,21,FALSE,NA,8431,0
5000,5000,"36 months","7.49%",155.51,"A","A4","WIlliams Lea Inc.","1 year","RENT",50000,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=772392","Borrower added on 06/01/11 > I was laid off several years ago and ended up being unemployed for over 6 months. I thought I could quickly find a new job, but the job market was terrible! While living in the Boston area, my expenses quickly added up. I'm now back on track and I want to pay off my credit cards with the least amount of interest possible. Please help!<br/>","credit_card","Credit card refinance loan","021xx",9.86,0,"3/1/02",0,NA,NA,8,0,20308,61,13,FALSE,NA,2361,0
10000,6900,"60 months","11.86%",153,"B","B5","essex county dept. of corrections","2 years","RENT",72000,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=523228",NA,"debt_consolidation","nes","070xx",19.1,0,"2/1/94",2,NA,NA,11,0,6386,45.3,29,FALSE,NA,5723,1
16000,16000,"36 months","11.89%",530.63,"B","B4","BOOZ ALLEN HAMILTON","< 1 year","OTHER",68000,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=405602","I recently got a great paying job with a Fortune 500 company and I'm trying to get a better rate on the credit card I opened in college.  After raising my rate and being completely unwilling to negotiate, I decided to try Lending Club.","credit_card","College Graduate's Fresh(er) Start","220xx",4.29,0,"12/1/00",2,NA,NA,6,0,10601,75.7,15,FALSE,NA,7825,0
20000,20000,"36 months","10.08%",646.1,"B","B3",NA,"< 1 year","RENT",150000,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=297783","I am planning to reinvest the proceeds of my loan as a lender in Lending Club.","credit_card","Reinvest as a lender","950xx",6.86,0,"7/1/99",2,NA,NA,8,0,84,0.2,10,FALSE,NA,8418,0
2000,2000,"36 months","9.62%",64.18,"B","B3",NA,"n/a","MORTGAGE",53500,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=621075",NA,"debt_consolidation","Help Alex","786xx",10.39,0,"7/1/73",2,NA,NA,6,0,42096,76,12,FALSE,NA,449,0
18000,18000,"60 months","16.77%",445.13,"D","D2","Gfi group","6 years","MORTGAGE",1e+05,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=984147",NA,"debt_consolidation","Loan","070xx",6.91,0,"9/1/99",0,70,NA,14,0,15588,57.3,23,FALSE,NA,8279,0
15000,15000,"36 months","8.49%",473.45,"A","A5","XO Communications","5 years","MORTGAGE",75000,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=862434","Borrower added on 08/23/11 > We currently have 1 location open and would like to expand and open an additional location.<br/>","small_business","Small Business Loan","926xx",5.18,0,"8/1/90",0,44,NA,5,0,9698,64.7,28,FALSE,NA,7557,1
7000,7000,"36 months","14.74%",241.76,"D","D3","County of Henrico","10+ years","OWN",35482.2,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=383701","I have approx $9,000 in credit card debt and pay approx $350 per month in monthly payments.  My credit report will show a 2000 Ford Explorer as a loan I am paying on HOWEVER, that loan was recently PAID OFF and I now have the TITLE in my possession. It will take a few months according to them before it shows up as paid on my credit report.  I would like to consolidate these as my monthly payment would be lower. Most of the credit cards have been closed by me. I, of course, am continuing to pay on them monthly on time. i usually pay more than the min amount due on each per month.  Also, I live in a home that is owned by my oldest sidter and DO NOT PAY RENT.  Thank You C. Council","debt_consolidation","My Loan Application","232xx",17.28,0,"8/1/99",0,62,NA,10,0,6547,56.9,34,FALSE,NA,3644,0
7500,7500,"36 months","7.88%",234.61,"A","A5","Department of Defense - NAWCTSD","1 year","RENT",55000,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=493316","Borrower added on 03/09/10 > I plan to use the funds to buy a Tiffany engagement ring for my proposal in a few months.<br/>","major_purchase","Engagement Ring","328xx",14.62,0,"8/1/04",0,NA,NA,8,0,210,9.5,10,FALSE,NA,4027,0
30225,30225,"60 months","13.99%",703.13,"C","C3","Sodexo","4 years","MORTGAGE",52000,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=772112","Borrower added on 06/03/11 > I am trying to purchase a franchise. We are in the process of getting an SBA loan that will cover the majority of the money needed, but are still in need of cash to support un-accounted for expenses. That is why I am asking for this money.<br/> Borrower added on 06/03/11 > We are in the process of trying to buy a franchise. This money loaned to us would be used as working capitol for the business.<br/>","small_business","Small Business Loan","360xx",17.1,0,"2/1/02",3,NA,NA,9,0,9380,28,32,FALSE,NA,9796,1
8400,8400,"60 months","10.37%",180.01,"B","B3","titusville dairy products","10+ years","MORTGAGE",40000,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=722925","Borrower added on 04/07/11 > i plan on using this loan to consolidate a few debts i have incurred .have never missed any payments on any debts i have.i have been at my current job for 14 years and feel that my job is very stable.they have been in business for over 80 years. in addition to my full time job i have taken on weekend work to supplement my current income and pay off my debts sooner. this loan would help greatly by only having one payment instead of three or four not to mention the lower interest rate.    thank you.<br/>","debt_consolidation","Debt Consolidation Loan","164xx",15.75,0,"8/1/95",1,NA,NA,10,0,2226,20.6,33,FALSE,NA,4609,0
16800,16800,"60 months","19.66%",441.93,"G","G1","Everest College","1 year","RENT",39000,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=605361","Borrower added on 10/28/10 > I know with the current economy many people maybe looking for an &quot;easy&quot; way to get out of debt. I am not that person. I am a responsible citizen with my credit, career and work experience all intact. Unfortunately, I got severly ill about a year ago and acquired expensive medical attention to get better. I spent all my savings on procedures and had a balance of $10,000 in medical debt and $6,750 in credit card debt. I have a steady income now working with this company for a year, and have money set aside to pay the monthly portion of this bill every month. I have planned and stratigized on how to get this loan, and consolidate it into one monthly payment for an easier way to pay off my debt. Thanks for your support.<br/>","debt_consolidation","Debt Consolidation","907xx",14.86,0,"2/1/02",2,44,NA,6,0,16418,93.3,20,FALSE,NA,8046,0
5400,5400,"36 months","15.95%",189.72,"E","E1","Merck","2 years","RENT",75108,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=640006","Borrower added on 12/26/10 > My current credit card interest rate is 34.99%. I plan to use this money to pay off the credit card. I have a secure job and definitely plan to repay the loan. Please ask me if you have further inquiries or would like to see additional/ supporting information. Thank you!<br/>","credit_card","Loan repayment 100 % Guaranteed!!","194xx",17.22,1,"8/1/03",1,23,NA,27,0,12130,62.5,40,FALSE,NA,2619,0
5000,5000,"36 months","6.99%",154.37,"A","A3","Gold & Silver Reserve","10+ years","OWN",24000,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=832716","Borrower added on 07/29/11 > I plan to use this loan to pay off credit cards. I am always on time with my payment and will make extra payments when possible. My monthly budget will be able to cover the amount each month. I have been at my current job going on eleven yrs. and plan to stay with the company as it grows bigger.<br/> Borrower added on 08/02/11 > I would like to thank all of the investors that have helped fund my loan so far. God Bless you all.<br/>","debt_consolidation","Debt Consolidation Loan","329xx",23.25,0,"5/1/93",2,NA,NA,7,0,3008,47.7,22,FALSE,NA,2339,0
25000,25000,"60 months","10.65%",539.21,"B","B2","Waxie Sanitary","10+ years","MORTGAGE",57600,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1004713",NA,"debt_consolidation","Pay off","923xx",17.06,0,"11/1/83",0,NA,NA,11,0,11195,48.3,31,FALSE,NA,9473,0
